,the,and,of,a,to,in,for,that,with,is,on,as,are,from,by,has,this,was,it,at,new,his,their,have,be,an,not,but,or,more,he,about,who,i,will,we,can,its,you,her,our,they,also,been,which,these,into,were,one,said
not,1.0554312492084265e-07,3.4934774348798917e-05,7.757419681681935e-06,1.5831468738126398e-07,1.762570186178072e-05,1.635918436273061e-06,6.965846244775615e-06,0.00010849833241862624,2.585806560560645e-06,0.00047378308776966266,1.8997762485751678e-06,4.696669058977498e-06,0.00015894794613078902,2.110862498416853e-07,1.5831468738126398e-06,9.277240680542069e-05,2.195296998353527e-05,0.00012559631865580276,2.596360873052729e-05,2.638578123021066e-07,5.2771562460421326e-08,1.0554312492084265e-07,0.0,3.3140541225144594e-05,3.6940093722294926e-07,0.0,2.110862498416853e-07,2.5541436230843923e-05,1.5250981551061763e-05,5.2771562460421326e-08,8.390678431206991e-06,5.804871870646345e-07,1.9683792797737155e-05,1.1082028116688479e-06,5.1610588086292055e-05,1.1820829991134376e-05,2.3747203107189595e-06,6.332587495250559e-07,2.321948748258538e-06,1.5303753113522184e-06,0.0,2.4538776544095917e-05,1.0554312492084265e-07,5.2771562460421326e-08,8.285135306286149e-06,1.5831468738126398e-06,4.221724996833706e-07,3.393211466205091e-05,1.160974374129269e-06,1.0554312492084265e-07
but,0.0,1.5831468738126398e-07,1.160974374129269e-06,0.0,1.319289061510533e-06,1.794233123654325e-06,1.635918436273061e-06,4.7494406214379195e-07,1.3720606239709545e-06,2.744121247941909e-06,1.319289061510533e-06,1.0554312492084265e-07,3.6940093722294926e-07,2.110862498416853e-07,2.638578123021066e-07,0.0,5.804871870646345e-07,4.7494406214379195e-07,2.427491873179381e-06,1.5831468738126398e-07,2.638578123021066e-07,1.0554312492084265e-07,0.0,1.0554312492084265e-07,3.6940093722294926e-07,0.0,8.971165618271625e-07,0.0,1.0554312492084265e-07,4.7494406214379195e-07,0.0,9.498881242875839e-07,5.2771562460421326e-08,3.6940093722294926e-07,4.221724996833706e-07,6.860303119854772e-07,3.6940093722294926e-07,0.0,1.1082028116688479e-06,6.860303119854772e-07,0.0,2.110862498416853e-07,0.0,0.0,0.0,0.0,1.0554312492084265e-07,2.110862498416853e-07,3.6412378097690714e-06,2.110862498416853e-07
or,0.0,1.0554312492084265e-07,1.160974374129269e-06,4.221724996833706e-07,1.8470046861147464e-06,1.952547811035589e-06,1.160974374129269e-06,2.110862498416853e-07,1.160974374129269e-06,1.5831468738126398e-07,1.2137459365896905e-06,5.2771562460421326e-08,1.5831468738126398e-07,1.1082028116688479e-06,3.1662937476252797e-07,5.2771562460421326e-08,1.5831468738126398e-07,5.2771562460421326e-08,3.271836872546122e-06,8.971165618271625e-07,5.804871870646345e-07,5.2771562460421326e-08,0.0,1.0554312492084265e-07,2.638578123021066e-07,0.0,1.0554312492084265e-07,5.2771562460421326e-08,0.0,2.638578123021066e-07,3.6940093722294926e-07,1.5831468738126398e-07,3.6940093722294926e-07,5.2771562460421326e-08,1.0554312492084265e-07,0.0,1.0554312492084265e-07,0.0,2.110862498416853e-06,1.0554312492084265e-07,0.0,2.638578123021066e-07,0.0,5.2771562460421326e-08,0.0,2.110862498416853e-07,5.2771562460421326e-08,5.2771562460421326e-08,1.952547811035589e-06,2.110862498416853e-07
more,1.3087347490184488e-05,0.00010184911554861317,2.860218685354836e-05,0.00028100857010174355,9.398615274201038e-05,2.860218685354836e-05,0.00025108709418668465,3.124076497656943e-05,3.530417528602187e-05,0.00012179676615865241,1.1715286866213533e-05,4.121459028158905e-05,5.008021277493984e-05,6.543673745092244e-06,6.438130620171402e-06,4.907755308819183e-06,1.3720606239709545e-06,2.6385781230210662e-05,2.781061341664204e-05,2.2164056233376958e-06,2.638578123021066e-07,4.221724996833706e-07,3.1662937476252797e-07,6.332587495250559e-06,1.915607717313294e-05,0.0,2.585806560560645e-06,6.332587495250559e-06,8.971165618271626e-06,3.905095622071178e-06,3.6940093722294926e-07,2.00531937349601e-06,4.485582809135813e-06,1.0554312492084265e-07,2.1636340608772744e-06,1.0554312492084265e-06,3.694009372229493e-06,6.860303119854772e-07,1.5303753113522184e-06,5.277156246042132e-07,0.0,4.221724996833706e-06,5.804871870646345e-07,1.551483936336387e-05,2.4802634356398023e-06,2.638578123021066e-07,4.8022121838983405e-06,2.707181154219614e-05,4.274496559294127e-06,1.5831468738126398e-07
he,2.110862498416853e-07,4.9552497150335624e-05,9.498881242875839e-07,5.2771562460421326e-08,8.443449993667412e-07,6.068729682948452e-06,8.443449993667412e-07,0.0001303985308397011,6.332587495250559e-07,1.635918436273061e-06,7.388018744458985e-07,8.285135306286148e-05,0.0,2.638578123021066e-07,3.1662937476252797e-07,1.2137459365896905e-06,1.319289061510533e-06,3.1662937476252797e-07,1.4248321864313759e-06,0.0,0.0,0.0,0.0,1.0554312492084265e-07,0.0,0.0,1.0554312492084265e-07,1.6464727487651453e-05,1.952547811035589e-06,1.0554312492084265e-07,1.2137459365896905e-06,2.110862498416853e-07,1.8470046861147464e-06,1.5831468738126398e-07,1.6886899987334824e-06,0.0,8.971165618271625e-07,0.0,0.0,1.5831468738126398e-07,0.0,0.0,5.2771562460421326e-08,0.0,2.0897538734326843e-05,0.0,0.0,0.0,1.635918436273061e-06,5.804871870646346e-06
about,5.2771562460421326e-08,3.694009372229493e-06,2.321948748258538e-06,0.0,1.7414615611939038e-06,3.6940093722294926e-07,5.013298433740026e-06,1.8470046861147464e-06,3.1662937476252797e-06,3.551526153586355e-05,2.110862498416853e-07,5.013298433740026e-06,2.0580909359564316e-06,1.5831468738126398e-07,4.7494406214379195e-07,4.221724996833706e-07,1.3720606239709545e-06,6.2270443703297165e-06,1.4037235614472073e-05,1.5831468738126398e-07,8.443449993667412e-07,0.0,0.0,1.1082028116688479e-06,2.0580909359564316e-06,0.0,7.282475619538143e-06,3.583189091062608e-05,8.971165618271625e-07,2.3272259045045804e-05,1.0554312492084265e-07,1.5831468738126398e-07,1.5831468738126398e-07,2.110862498416853e-07,2.110862498416853e-07,5.2771562460421326e-08,0.0,3.58846624730865e-06,8.971165618271625e-07,2.638578123021066e-07,0.0,3.4301515599273862e-06,6.5964453075526655e-06,2.2164056233376958e-06,1.5831468738126398e-07,5.2771562460421326e-08,0.0,8.971165618271625e-07,1.5831468738126398e-07,5.2771562460421326e-08
who,4.643897496517076e-06,1.356229155232828e-05,1.2031916240976062e-05,1.5831468738126398e-07,1.2137459365896905e-06,8.971165618271625e-07,2.110862498416853e-06,5.2771562460421326e-08,6.332587495250559e-07,1.0554312492084265e-06,1.8470046861147464e-06,3.1662937476252797e-07,1.0554312492084265e-07,4.7494406214379195e-07,4.221724996833706e-07,5.2771562460421326e-08,1.0554312492084265e-07,2.638578123021066e-07,5.277156246042132e-07,2.638578123021066e-07,0.0,0.0,0.0,0.0,3.6940093722294926e-07,5.2771562460421326e-08,6.860303119854772e-07,2.2164056233376958e-06,4.01063874699202e-06,1.5831468738126398e-07,0.0,5.382699370962975e-06,2.110862498416853e-07,5.2771562460421326e-08,1.0554312492084265e-07,0.0,0.0,0.0,1.5831468738126398e-07,1.0554312492084265e-07,0.0,1.0554312492084265e-07,5.2771562460421326e-08,0.0,0.0,5.2771562460421326e-08,4.7494406214379195e-07,0.0,3.4301515599273862e-06,0.0
i,5.277156246042132e-07,7.69409380672943e-05,1.794233123654325e-06,5.2771562460421326e-08,8.443449993667412e-07,1.477603748891797e-06,1.5303753113522184e-06,3.435428716173428e-05,6.332587495250559e-07,3.1662937476252797e-07,1.160974374129269e-06,1.430109342677418e-05,0.0,3.6940093722294926e-07,6.332587495250559e-07,0.0,4.221724996833706e-07,5.277156246042132e-07,2.3747203107189595e-06,0.0,5.2771562460421326e-08,0.0,0.0,1.0554312492084265e-07,0.0,0.0,5.277156246042132e-07,3.224342466331743e-05,3.6940093722294926e-07,5.804871870646345e-07,1.0554312492084265e-07,8.971165618271625e-07,1.8470046861147464e-06,2.110862498416853e-07,3.1662937476252797e-07,0.0,2.955207497783594e-06,0.0,2.638578123021066e-07,1.5831468738126398e-07,0.0,1.5831468738126398e-07,0.0,0.0,1.002659686748005e-06,5.2771562460421326e-08,0.0,0.0,4.7494406214379195e-07,2.638578123021066e-07
will,5.382699370962975e-06,7.921011525309241e-05,2.321948748258538e-06,5.2771562460421326e-08,7.388018744458985e-07,6.860303119854772e-07,8.443449993667412e-07,0.00019557141047832143,7.915734369063199e-07,2.8496643728627517e-06,4.7494406214379195e-07,3.852324059610757e-06,1.0554312492084265e-07,2.110862498416853e-07,3.6940093722294926e-07,8.443449993667412e-07,1.7942331236543252e-05,5.2771562460421326e-08,7.799636931650272e-05,2.638578123021066e-07,5.2771562460421326e-08,1.5831468738126398e-07,1.5831468738126398e-07,1.0554312492084265e-07,2.638578123021066e-07,0.0,2.110862498416853e-07,1.034322624224258e-05,1.4670494363997128e-05,2.638578123021066e-07,2.348334529488749e-05,8.971165618271625e-07,3.7467809346899144e-05,4.749440621437919e-06,3.1662937476252797e-07,4.4328112466753914e-05,2.638578123021066e-07,5.2771562460421326e-08,1.0818170304386372e-05,1.5831468738126398e-07,0.0,3.614852028538861e-05,0.0,5.2771562460421326e-08,2.4380461856714654e-05,6.860303119854772e-07,0.0,0.0,2.744121247941909e-06,3.6940093722294926e-07
we,6.332587495250559e-07,0.00010897327648077004,3.746780934689914e-06,5.2771562460421326e-08,1.1082028116688479e-06,5.118841558660869e-06,1.319289061510533e-06,9.314180774264364e-05,1.1082028116688479e-06,1.8997762485751678e-06,2.269177185798117e-06,0.00017831510955376365,3.5356946848482286e-06,9.498881242875839e-07,5.277156246042132e-07,0.0,1.794233123654325e-06,5.2771562460421326e-08,3.060750622704437e-06,1.5831468738126398e-07,1.5831468738126398e-07,0.0,0.0,3.1662937476252797e-07,4.7494406214379195e-07,0.0,6.332587495250559e-07,4.0423016844682735e-05,1.8997762485751678e-06,6.332587495250559e-07,1.0554312492084265e-07,1.4248321864313759e-06,3.219065310085701e-06,5.2771562460421326e-08,1.319289061510533e-06,4.7494406214379195e-07,1.715075779963693e-05,0.0,3.1662937476252797e-07,2.110862498416853e-07,0.0,1.0554312492084265e-07,0.0,0.0,2.3747203107189595e-06,2.110862498416853e-07,3.6940093722294926e-07,2.110862498416853e-07,7.388018744458985e-07,1.0554312492084265e-07
can,5.804871870646345e-07,5.0238527462321103e-05,2.1636340608772744e-06,2.110862498416853e-07,8.971165618271625e-07,3.5356946848482286e-06,1.0554312492084265e-06,0.00019689069953983198,7.388018744458985e-07,2.5330349981002237e-06,1.0554312492084265e-06,1.3298433740026174e-05,0.0,6.332587495250559e-07,0.0,0.0,4.5225229028581075e-05,0.0,6.121501245408873e-05,1.5831468738126398e-07,0.0,0.0,0.0,0.0,5.2771562460421326e-08,0.0,2.638578123021066e-07,1.3826149364630388e-05,2.638578123021066e-06,1.5831468738126398e-07,1.1451429053911427e-05,6.860303119854772e-07,3.0449191539663104e-05,2.0475366234643475e-05,1.5831468738126398e-07,0.00020100688141174483,1.5831468738126398e-07,0.0,0.0001259129480305653,0.0,0.0,6.010680964241989e-05,0.0,0.0,6.73365136994976e-05,3.5356946848482286e-06,5.2771562460421326e-08,0.0,1.0501540929623844e-05,5.2771562460421326e-08
its,1.5831468738126398e-07,0.00028100857010174355,0.00021092793515430403,0.0,0.00013488411364883691,0.00014243044708067717,0.0003741503778443872,1.7942331236543252e-05,0.00030992738633005447,4.374762527968928e-05,4.891923840081057e-05,1.5778697175665977e-05,6.332587495250559e-07,3.1346308101490265e-05,3.8787098408409676e-05,9.55165280533626e-06,1.0554312492084265e-07,3.4829231223878076e-06,3.0079790602440155e-06,1.593701186304724e-05,5.2771562460421326e-08,0.0,0.0,5.804871870646345e-07,7.915734369063199e-07,0.0,8.971165618271625e-07,2.5172035293620974e-05,3.4829231223878076e-06,1.160974374129269e-06,0.0,1.989487904757884e-05,1.0554312492084265e-07,2.110862498416853e-07,1.160974374129269e-06,5.2771562460421326e-08,2.110862498416853e-07,0.0,1.0554312492084265e-07,1.5831468738126398e-07,0.0,5.2771562460421326e-08,1.0554312492084265e-07,3.1662937476252797e-07,6.332587495250559e-07,0.0,1.556761092582429e-05,0.0,4.4328112466753915e-06,5.2771562460421326e-08
you,6.860303119854772e-07,6.913074682315194e-06,2.7968928104023303e-06,2.110862498416853e-07,8.76007936842994e-06,7.915734369063199e-07,1.5620382488284714e-05,2.147802592139148e-05,7.440790306919407e-06,1.5831468738126398e-06,8.443449993667412e-07,2.3430573732427067e-05,1.2190230928357327e-05,4.116181871912863e-06,1.5831468738126398e-07,1.319289061510533e-06,2.110862498416853e-07,1.5831468738126398e-07,1.002659686748005e-06,3.1662937476252797e-07,1.5831468738126398e-07,0.0,0.0,6.913074682315194e-06,5.2771562460421326e-08,0.0,1.5831468738126398e-07,5.013298433740026e-06,1.477603748891797e-06,2.110862498416853e-07,0.0,1.2665174990501119e-06,1.1082028116688479e-06,0.0,2.5330349981002237e-06,1.5831468738126398e-07,2.073922404694558e-05,0.0,1.2137459365896905e-06,0.0,0.0,5.2771562460421326e-08,0.0,0.0,2.110862498416853e-07,0.0,0.0,5.804871870646345e-07,4.7494406214379195e-07,0.0
her,0.0,0.00012111073584666694,0.0001477603748891797,0.0,0.00010184911554861317,8.380124118714906e-05,0.0001246992020939756,2.7652298729260775e-05,8.83395955587453e-05,4.696669058977498e-06,4.221724996833706e-05,8.232363743825726e-06,5.804871870646345e-07,3.19267952885549e-05,2.142525435893106e-05,1.1082028116688479e-06,1.5831468738126398e-07,2.110862498416853e-06,3.9578671845316e-06,6.438130620171402e-06,5.2771562460421326e-08,5.2771562460421326e-08,0.0,4.221724996833706e-07,4.7494406214379195e-07,0.0,3.1662937476252797e-07,1.2823489677882382e-05,1.794233123654325e-06,8.443449993667412e-07,0.0,3.0818592476886056e-05,5.277156246042132e-07,0.0,4.7494406214379195e-07,0.0,3.6940093722294926e-07,0.0,0.0,5.118841558660869e-06,0.0,0.0,1.0554312492084265e-07,2.638578123021066e-07,1.5831468738126398e-07,0.0,1.7836788111622407e-05,2.638578123021066e-07,1.7414615611939038e-06,8.76007936842994e-06
our,0.0,7.013340650989995e-05,0.0002969455819647908,0.0,8.997551399501836e-05,0.00015356524675982604,6.723097057457677e-05,5.2243846835817115e-05,4.733609152699793e-05,9.12948030565289e-06,7.25081268206189e-05,5.224384683581711e-06,1.4248321864313759e-06,1.994765061003926e-05,1.0976484991767636e-05,4.221724996833706e-07,8.443449993667412e-07,7.388018744458985e-07,7.651876556761092e-06,5.699328745725503e-06,1.0554312492084265e-07,5.2771562460421326e-08,0.0,2.321948748258538e-06,8.971165618271625e-07,0.0,6.332587495250559e-07,5.593785620804661e-06,1.8470046861147464e-06,1.2137459365896905e-06,0.0,1.50926668636805e-05,1.5831468738126398e-07,1.0554312492084265e-07,1.002659686748005e-06,1.160974374129269e-06,1.952547811035589e-06,5.2771562460421326e-08,5.804871870646345e-07,5.2771562460421326e-08,0.0,8.971165618271625e-07,0.0,1.5831468738126398e-07,6.332587495250559e-07,1.0554312492084265e-07,1.314011905264491e-05,1.0554312492084265e-07,7.915734369063199e-07,2.638578123021066e-07
they,0.0,4.7230548402077086e-05,1.952547811035589e-06,1.0554312492084265e-07,1.2137459365896905e-06,7.388018744458986e-06,2.269177185798117e-06,0.00012902647021573014,9.498881242875839e-07,2.638578123021066e-06,1.1082028116688479e-06,0.0001705049183096213,4.749440621437919e-06,7.915734369063199e-07,2.638578123021066e-07,5.2771562460421326e-08,1.160974374129269e-06,1.5831468738126398e-07,1.635918436273061e-06,3.1662937476252797e-07,5.2771562460421326e-08,0.0,0.0,4.7494406214379195e-07,5.277156246042132e-07,0.0,1.5831468738126398e-07,3.7203951534597036e-05,5.329927808502554e-06,2.110862498416853e-07,5.2771562460421326e-08,8.443449993667412e-07,3.060750622704437e-06,5.2771562460421326e-08,3.58846624730865e-06,0.0,2.2164056233376958e-06,0.0,5.2771562460421326e-08,2.638578123021066e-07,0.0,2.638578123021066e-07,0.0,0.0,8.285135306286149e-06,0.0,0.0,5.277156246042132e-07,1.477603748891797e-06,3.219065310085701e-06
also,1.5831468738126398e-07,6.543673745092244e-06,1.5831468738126398e-07,1.5831468738126398e-07,5.277156246042132e-07,5.804871870646345e-07,5.277156246042132e-07,3.7995524971503356e-06,2.110862498416853e-07,0.00011520032085109975,3.1662937476252797e-07,5.277156246042132e-07,6.913074682315194e-05,1.5831468738126398e-07,1.5831468738126398e-07,0.0002402689238822983,1.2665174990501119e-06,3.329885591252586e-05,0.00011641406678768945,0.0,5.2771562460421326e-08,0.0,0.0,7.49883902562587e-05,1.5831468738126398e-07,0.0,0.0,0.0007773778866044666,0.0,5.2771562460421326e-08,6.870857432346856e-05,2.110862498416853e-07,9.287794993034153e-06,3.905095622071178e-06,2.9340988727994257e-05,1.1451429053911427e-05,3.778443872166167e-05,1.0554312492084265e-07,1.2665174990501119e-05,3.1662937476252797e-07,0.0,8.506775868619918e-05,0.0,0.0,5.488242495883818e-06,0.0,0.0,2.3061172795204118e-05,4.221724996833706e-07,1.5831468738126398e-07
been,5.2771562460421326e-08,3.36682568497488e-05,2.3747203107189595e-06,2.110862498416853e-07,1.3298433740026174e-05,8.443449993667412e-07,2.110862498416853e-07,0.00010907881960569088,1.5831468738126398e-07,8.971165618271625e-07,0.0,1.7414615611939038e-06,1.5831468738126398e-07,0.0,5.2771562460421326e-08,0.0010209714189217715,2.00531937349601e-06,5.2771562460421326e-08,1.2559631865580276e-05,0.0,1.5831468738126398e-07,0.0,0.0,0.0005225440114830919,0.0,0.0,5.804871870646346e-06,3.4829231223878076e-06,9.235023430573732e-06,1.5831468738126398e-07,1.472326592645755e-05,0.0,0.00013847257989614556,9.498881242875839e-07,0.0,8.971165618271625e-07,0.0,5.2771562460421326e-08,1.2665174990501119e-06,0.0,0.0,8.443449993667412e-06,2.110862498416853e-06,0.0,0.00010855110398108666,0.0,0.0,0.0,1.1082028116688479e-06,1.0554312492084265e-07
which,1.5831468738126398e-07,4.1689534343732845e-06,3.145185122641111e-05,5.2771562460421326e-08,1.43538649892346e-05,6.638662557521003e-05,3.0079790602440155e-06,4.7494406214379195e-07,6.913074682315194e-06,5.277156246042132e-07,2.2164056233376958e-06,1.5831468738126398e-07,5.2771562460421326e-08,2.1636340608772744e-06,2.744121247941909e-06,0.0,1.0554312492084265e-07,0.0,1.0554312492084265e-07,3.4301515599273862e-06,0.0,0.0,0.0,5.2771562460421326e-08,0.0,0.0,0.0,1.002659686748005e-06,2.110862498416853e-07,5.2771562460421326e-08,0.0,1.477603748891797e-06,0.0,1.5831468738126398e-07,5.2771562460421326e-08,0.0,0.0,0.0,2.110862498416853e-07,0.0,0.0,5.2771562460421326e-08,0.0,0.0,0.0,5.2771562460421326e-08,1.635918436273061e-06,0.0,1.0554312492084265e-06,0.0
these,0.0,8.126820618904883e-06,0.0003892430447080677,0.0,7.298307088276269e-05,7.762696837927976e-05,3.3615485287288384e-05,8.295689618778232e-05,3.5198632161101024e-05,2.1636340608772744e-06,4.438088402921433e-05,1.4934352176299235e-05,1.4248321864313759e-06,1.910330561067252e-05,1.8892219360830835e-05,1.0554312492084265e-07,1.0554312492084265e-07,0.0,1.635918436273061e-06,4.854983746358762e-06,5.2771562460421326e-08,0.0,0.0,9.498881242875839e-07,5.2771562460421326e-08,0.0,5.2771562460421326e-08,4.116181871912863e-06,3.1662937476252797e-07,1.952547811035589e-06,0.0,7.335247181998564e-06,2.638578123021066e-07,0.0,8.443449993667412e-07,1.0554312492084265e-07,3.6940093722294926e-07,0.0,5.277156246042132e-07,2.638578123021066e-07,0.0,0.0,0.0,0.0,1.6886899987334824e-06,0.0,8.76007936842994e-06,3.1662937476252797e-07,5.857643433106767e-06,0.0
into,0.0,7.071389369696457e-06,5.2771562460421326e-08,0.0,0.0,1.0554312492084265e-07,0.0,3.1662937476252797e-07,1.0554312492084265e-07,0.0,1.0554312492084265e-07,5.2771562460421326e-08,5.2771562460421326e-08,0.0,0.0,0.0,4.221724996833706e-07,0.0,1.5250981551061763e-05,0.0,0.0,0.0,0.0,0.0,5.2771562460421326e-08,0.0,1.5831468738126398e-07,7.388018744458985e-07,1.5831468738126398e-07,2.110862498416853e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2137459365896905e-06,1.3720606239709545e-06,0.0,0.0,0.0,5.2771562460421326e-08,0.0,1.0554312492084265e-07,0.0,0.0,0.0,0.0
were,0.0,1.356229155232828e-05,3.1662937476252797e-06,1.5831468738126398e-07,3.6940093722294926e-07,6.860303119854772e-07,1.0554312492084265e-07,6.11094693291679e-05,1.5831468738126398e-07,5.2771562460421326e-08,1.5831468738126398e-07,5.17161312112129e-06,0.0,1.0554312492084265e-07,0.0,5.2771562460421326e-08,1.0554312492084265e-07,5.2771562460421326e-08,1.7414615611939038e-06,1.0554312492084265e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.124160932156879e-06,1.794233123654325e-06,1.0554312492084265e-06,2.1636340608772744e-06,0.0,6.163718495377211e-05,8.443449993667412e-07,0.0,1.6095326550428504e-05,0.0,0.0,2.955207497783594e-06,1.0554312492084265e-07,0.0,6.005403807995947e-05,0.0,0.0,2.707181154219614e-05,3.4301515599273862e-06,0.0,5.2771562460421326e-08,1.0554312492084265e-07,1.002659686748005e-06
one,6.649216870013087e-06,1.6886899987334824e-05,3.968421497023684e-05,7.388018744458985e-07,3.1768480601173636e-05,3.694009372229493e-05,2.036982310972263e-05,9.076708743192469e-06,1.2084687803436484e-05,5.1821674336133744e-05,1.7414615611939036e-05,5.3404821209946384e-05,1.2665174990501119e-06,1.4881580613838814e-05,3.9578671845316e-06,5.435470933423396e-06,5.804871870646346e-06,2.8443872166167096e-05,1.1609743741292692e-05,9.55165280533626e-06,5.2771562460421326e-08,5.2771562460421326e-08,0.0,1.0554312492084265e-06,4.063410309452442e-06,0.0,2.0580909359564316e-06,3.741503778443872e-05,1.477603748891797e-06,5.2771562460421326e-08,1.002659686748005e-06,1.635918436273061e-06,5.277156246042132e-07,5.2771562460421326e-08,2.321948748258538e-06,5.277156246042132e-07,1.1082028116688479e-06,5.2771562460421326e-08,4.221724996833706e-07,1.2665174990501119e-06,0.0,4.7494406214379195e-07,2.638578123021066e-07,1.7414615611939038e-06,3.6412378097690714e-06,2.638578123021066e-07,6.2270443703297165e-06,2.638578123021066e-07,1.3720606239709545e-06,2.54886646683835e-05
said,0.0,4.221724996833706e-06,5.2771562460421326e-08,5.2771562460421326e-08,4.221724996833706e-07,0.0,0.0,4.7494406214379195e-07,0.0,5.277156246042132e-06,0.0,3.1662937476252797e-07,1.1082028116688479e-06,0.0,0.0,4.116181871912863e-06,0.0,5.804871870646345e-07,5.804871870646345e-07,0.0,0.0,0.0,0.0,8.443449993667412e-07,2.110862498416853e-07,0.0,5.2771562460421326e-08,3.6940093722294926e-07,1.5831468738126398e-07,0.0,7.525224806856081e-05,0.0,2.7968928104023303e-06,4.7494406214379195e-07,0.0,3.6940093722294926e-07,1.0554312492084265e-07,0.0,4.7494406214379195e-07,0.0,0.0,3.5356946848482286e-06,2.638578123021066e-07,0.0,2.0580909359564316e-06,0.0,0.0,2.110862498416853e-07,0.0,0.0
